addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype,overview
서울특별시 강서구 마곡동로 161 (마곡동),서울식물원,7789.0,A02,A0207,A02070200,2028176,15,20150909201947,20251018,20251019,http://tong.visitkorea.or.kr/cms/resource/63/3557963_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3557963_image3_1.jpg,Type3,126.8360144928,37.5692236076,6,20251028170719,1,4,02-2600-6455,허준축제,11,500,EV,EV01,EV010200,선택안함,선택안함,"허준축제는 허준 선생이 태어나고 동의보감을 집필하신 서울 강서구에서 허준 선생의 애민정신과 동양 최고의 의학서인 «동의보감»을 기린다는 취지로 매년 10월 2째주 시행되는 축제이다. 허준선생은 우리나라 한의학을 대표하는 의성(醫聖)이다. 선생은 조선 최고 명의로서 경륜과 궁중 의서 500여 권을 참고하여 14년 만인 광해군 2년(1610년)에 25권 25책의 «동의보감»을 완성했다. «동의보감»은 그가 15년간 각고의 노력 끝에 완성한 한국을 대표하는 의학 서적으로 2009년 유네스코에 세계기록문화유산으로 등재되었다. 허준축제는 1999년 <동의보감>을 집필한 허가바위 일대를 중심으로 처음 시작되었으며 2023년 허준축제의 정체성이 담긴 새로운 컨셉과 다양한 프로그램을 도입하여, 보다 많은 사람들에게 허준과 강서를 알리고 모두가 안전하게 축제를 즐길수 있도록 서울식물원으로 장소를 옮겨 시행하였다."
서울특별시 서초구 잠원동,30-10 싸리재공원 일대,6521.0,A02,A0207,A02070200,3389142,15,20241016145421,20250905,20250926,http://tong.visitkorea.or.kr/cms/resource/11/3535811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3535811_image3_1.jpg,Type3,127.0182800114,37.5134333516,6,20250911162037,1,15,010-8504-7072,19금 신비파티 in 서초,11,650,EV,EV01,EV010600,,,19금 신비파티 in 서초는 서초구청 일자리경제과에서 잠원동 상권살리기 사업의 일환으로 진행된 축제이다. 9월 매주 금요일 신사역 및 싸리재공원 일대에서 저녁6~9시에 야장이 진행된다. 다른 맥주축제와 다르게 성인인증 및 상권에서 안주를 구매해오면 맥주를 무제한으로 제공해준다.
서울특별시 송파구 한가람로 65 (잠실동),,5502.0,A02,A0208,A02081300,2966405,15,20230412174654,20250705,20250706,http://tong.visitkorea.or.kr/cms/resource/36/3499836_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/36/3499836_image3_1.png,Type3,127.0867514361,37.5176813118,6,20250620144709,1,18,02-6677-1599,2025 APP WORLD TOUR SEOUL SUP OPEN,11,710,EV,EV03,EV030400,선택안함,선택안함,"올해 KAPP는 모든 형태의 스탠드업 패들 스포츠를 기념하기 위해 한국 수도 서울 중심부에서 권위 있는 APP 월드 투어를 개최할 예정입니다. 이번 대회는 다양한 종목의 레이스와 행사, 그리고 여흥으로 가득 주말간의 행사를 통해 자신의 한계를 시험할 수 있는 기회는 물론 즐거움을 위한 경험을 SUP 입문자부터 열정적인 SUP 마니아들, 그리고 국제 프로 선수들까지 포함하여 모든 참가자에게 제공합니다."
서울특별시 서초구 올림픽대로 2085-14 (반포동),,6500.0,A02,A0208,A02081000,3367338,15,20240912160957,20251011,20251012,http://tong.visitkorea.or.kr/cms/resource/65/3546365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3546365_image3_1.jpg,Type3,126.9965764639,37.5123025381,6,20251023143000,1,15,010-2874-6881,2025 K-웨이브 댄스 페스티벌,11,650,EV,EV02,EV020700,선택안함,선택안함,"2025 K-Wave Dance Festival은 반포한강공원 세빛섬 앞 수변무대에서 올해로 3번째로 진행된다. LOVE in 17˚C & 193˚C 라는 컨셉으로 열리는 이번 행사는, 전국 17개 행정구역과 전 세계 193개국이 춤으로 사랑을 교감한다는 의미를 갖고 있다. 193개국을 대상으로, 한국 문화와 춤을 사랑하는 해외 일반 참여자 100여 명이 자발적으로 국내를 방문해 열정적인 무대와 퍼포먼스를 제공한다. 유명 인플루언서, 전문 예술인들의 초청 공연뿐만 아니라 일반 시민들이 참여할 수 있는 시민참여 프로그램도 준비되어 있다."
서울특별시 송파구 올림픽로 300 (신천동),,5551.0,A02,A0208,A02081300,2953360,15,20230403145937,20250420,20250420,http://tong.visitkorea.or.kr/cms/resource/65/3480465_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3480465_image3_1.jpg,Type3,127.1040749597,37.5141653654,6,20250306190252,1,18,02-3496-7805,2025 LOTTE WORLD TOWER SKY RUN with SPYDER,11,710,EV,EV03,EV030400,선택안함,선택안함,"롯데월드타워 스카이런은 롯데월드타워에서 매년 개최되는 최고 높이의 수직마라톤 대회로 123층, 총 2,917개의 계단을 오르며 한계에 도전하는 이색 스포츠 대회이다. 롯데월드타워 스카이런은 단순한 스포츠 이벤트를 넘어, 도전과 성취의 기쁨을 선사한다. 또한 대회 참가비는 환아들의 건강한 발달과 성장지원을 위해 국내 최초의 소아재활전문병원인 보바스어린이재활센터에 전액 기부된다."
서울특별시 강남구 가로수길 79 (신사동),,6028.0,A02,A0208,A02081300,3491153,15,20250515172057,20250524,20250525,http://tong.visitkorea.or.kr/cms/resource/47/3491147_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3491147_image3_1.png,Type3,127.0223654709,37.5233156108,6,20250515172157,1,1,070-8985-7567,2025 강남 디자인 위크 G-KFOOD,11,680,EV,EV03,EV030400,선택안함,선택안함,"2025 강남 디자인위크 G-KFOOD FESTIVAL은 예술, 문화, 트렌드가 공존하며 '음식'을 매개로 일상 속 즐거움을 나누는 디자인위크 페스티벌 이다. 가로수길을 중심으로 펼쳐지는 이번 페스티벌은 스타셰프 푸드쇼 & 강연, 푸드 & 플리마켓, 버스킹 공연, 세일페스타 등 다채로운 프로그램을 통해 푸드 기반 라이프스타일 콘텐츠를 제공하며 가로수길이 지향하는 도시형 축제의 방향성을 제시한다."
서울특별시 중구 을지로 지하12 (을지로1가),,4533.0,A02,A0208,A02081300,2622167,15,20191002013354,20251110,20251112,http://tong.visitkorea.or.kr/cms/resource/59/3550559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3550559_image3_1.jpg,Type3,126.9787960237,37.5655015943,6,20251023143000,1,24,대경사과원예농협 053-740-3033<br>경상북도 친환경농업과 054-880-3372,2025 경북사과홍보행사,11,140,EV,EV03,EV030400,선택안함,선택안함,"11월 10일부터 12일까지 3일간 서울광장에서 열리는 2025 경북사과홍보행사는 경상북도와 14개 사과 주산지 시장군수협의회가 주최하고 대경사과원예농업협동조합이 주관한다. 이번 행사는 경북사과의 우수성과 경쟁력을 수도 한복판에서 널리 알리고 실질적인 소비 촉진을 도모하는 데 목적이 있다. 행사 기간에는 명품사과전시관과 사과 조형물이 설치되며 개막식을 비롯해 공연과 문화행사, 경연행사, 참여형 부대행사가 진행된다. 오전 10시부터 오후 5시까지 운영되며, 현장에서 다양한 품종의 경북사과 전시와 시식, 체험 프로그램이 제공된다. 서울시민과 전국 소비자가 함께 어울려 경북사과의 브랜드 가치를 직접 경험하고 전국적 인지도를 확산하는 계기가 된다."
서울특별시 종로구 율곡로 53 (안국동),,3060.0,A02,A0208,A02081300,3113022,15,20240403170804,20250516,20250525,http://tong.visitkorea.or.kr/cms/resource/10/3489510_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/10/3489510_image3_1.png,Type3,126.9851423515,37.5766531897,6,20250509170518,1,23,- 고성 033-681-0112<BR>-  전주 063-281-1613<BR>- 부안 070-8826-9675,2025 공예주간,11,110,EV,EV03,EV030400,선택안함,선택안함,"국내 최대 규모로 열리는 공예 축제, 2025 공예주간

공예주간은 공예의 즐거움을 알리고 나누고자 한국공예·디자인문화진흥원의 주관으로 시작한 공예 행사입니다.
올해로 8회째를 맞이하는 공예주간은 ‘공생공락(共生工樂, Living Together Craft Together)’을 슬로건으로 정하고
거점도시 강원 고성·전북 부안·전북 전주를 중심으로 다채로운 공예문화 프로그램을 진행합니다.
더불어 서울·경기·부산·제주 등 전국 곳곳에서 전시, 체험, 마켓 등 기획 프로그램도 열리며
폭넓은 생산과 소비 활동이 만나는 복합 플랫폼을 생성함으로써 일상의 공예를 즐기는 방법을 공유합니다."
서울특별시 송파구 송파나루길 206 (신천동),,5617.0,A02,A0208,A02081300,3485965,15,20250407170946,20250417,20250417,http://tong.visitkorea.or.kr/cms/resource/64/3485964_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3485964_image3_1.jpg,Type3,127.1042611168,37.5119517366,6,20250409111529,1,18,010-9986-9985,2025 국제 팝페라&재즈 축제,11,710,EV,EV02,EV020900,선택안함,선택안함,"2025 국제 팝페라 & 재즈 페스티벌은 세계적인 팝페라 및 재즈 아티스트들이 한자리에 모여 아름다운 선율을 선사하는 특별한 공연이다. 본 행사는 2025년 4월 17일 목요일 저녁 7시, 서울 송파구 석촌호수 동호 수변무대에서 열린다. 자연과 어우러진 무대에서 수준 높은 음악을 감상할 수 있는 기회이다. 이번 공연에는 국내외 유명 아티스트들이 참여하여 다채로운 무대를 꾸민다. 국내 대표 팝페라 가수 한아름이 감미로운 목소리로 무대를 장식할 예정이다. 미국에서 활동하는 Nick Jones & the Magic Tones는 흥겨운 재즈와 블루스를 선보이며 관객들에게 특별한 경험을 선사한다. 유엔젤보이스는 클래식과 대중음악을 넘나드는 앙상블로 감동을 전할 예정이다. 이정옥과 아리수 팝밴드는 팝과 재즈를 결합한 세련된 음악으로 무대를 채운다. 소리나루 남성합창단은 웅장한 하모니로 감동적인 무대를 선보일 것이다. 또한, 영국 출신 팝페라 가수 레베카(Rebecca)가 유려한 보이스와 감성적인 곡들로 특별한 무대를 펼칠 예정이다. 본 행사는 소리나루 남성합창단이 주최하며, 서울특별시, 송파구, 광진문화원의 후원으로 진행된다. 아름다운 자연 속에서 팝페라와 재즈의 향연을 만끽할 수 있는 이번 공연은 음악을 사랑하는 이들에게 잊지 못할 추억이 될 것이다."
서울특별시 마포구 양화로 지하188 (동교동),,4051.0,A02,A0208,A02081000,3496619,15,20250610132528,20250621,20250622,http://tong.visitkorea.or.kr/cms/resource/18/3496618_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/18/3496618_image3_1.png,Type3,126.9270259684,37.5575099286,6,20250610133315,1,13,02-6238-1770,2025 나도 버스커 페스티벌,11,440,EV,EV02,EV020700,선택안함,선택안함,"2025 나도 버스커 페스티벌은 서울특별시 마포구 홍대 레드로드 일대에서 진행되는 시민 참여형 거리공연 축제이다. 인디문화의 상징이자 거리공연의 성지인 '홍대' 일대에서 진행되는 '2025 나도 버스커 페스티벌'은 남녀노소 누구나 무대의 주인공이 되어 공연을 펼치는 버스킹 경연대회와 2025 서울거리공연단이 시민과 함께 소통하며 특별한 무대로 구성된다. 함께 문화와 예술을 즐기고 창조하는 장을 마련하여 서울의 공연예술 문화를 만들어가는 경험을 선사하고자 기획된 '2025 나도 버스커 페스티벌'은 단순히 문화를 소비하는 것을 넘어 시민 스스로가 문화를 만들고 참여하는, 진정한 의미의 문화도시 서울을 상징하는 축제이다."
서울특별시 중구 을지로 281 (을지로7가),,4566.0,A02,A0208,A02080600,2854855,15,20220916172329,20251121,20251123,http://tong.visitkorea.or.kr/cms/resource/83/3550583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3550583_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20251023143000,1,24,010-8315-5434,2025 대한민국 관광기념품 박람회,11,140,EV,EV03,EV030200,선택안함,선택안함,"흥미진진한 K-굿즈로 가득한 기념품 랜드, 2025 대한민국 관광기념품 박람회 (The Souvenir Fair 2025)가 11월 21일부터 23일까지, 동대문디자인플라자(DDP) 아트홀 1,2관에서 개최된다. 2025 대한민국 관광기념품 박람회에서는 130여 개 기업과 지자체가 모여 전통과 최신 트렌드를 담은 다양한 기념품을 선보일 예정이다. 방문객은 1관 이스트 랜드(East Land)와 2관 웨스트 랜드(West Land)로 나뉜 전시장을 자유롭게 여행하며 기념품 쇼핑, 체험, 미니게임, 퍼레이드 등 다채로운 프로그램을 즐길 수 있다. 공모전 수상작 전시, 지역 우수 기념품 존, 해외 기념품 특별전도 마련돼 있어 보는 재미와 사는 재미를 동시에 느낄 수 있다."
서울특별시 서초구 강남대로 27 (양재동),,6774.0,A02,A0208,A02081300,3554794,15,20251023161433,20251122,20251122,http://tong.visitkorea.or.kr/cms/resource/85/3562885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3562885_image3_1.jpg,Type3,127.0407514903,37.467391878,6,20251106171700,1,15,031-8027-0480,2025 대한민국 김장대축제,11,650,EV,EV03,EV030400,선택안함,선택안함,"2025 대한민국 김장대축제’는 한국의 대표 식문화이자 공동체 문화를 상징하는 김장문화를 계승·확산하기 위해 마련된 전국 규모의 참여형 행사이다. 한국농수산식품유통공사(aT)가 주최하며, 서울시와 김치협회가 공동으로 주관하여 시민들이 직접 김치를 담그고 나누는 체험을 통해 나눔·상생의 정신을 실천한다. 또한 김치 및 김장재료 판매, 김치 명인 전시, 김장문화 홍보관 운영 등을 통해 전통의 가치와 현대적 소비 트렌드를 연결하고 있다. 김치 담그기 체험과 김치 나눔행사, 김치 반값 특판전, 축하공연, 다양한 체험 부스 운영 등으로 구성되어 있으며, 국민 누구나 참여 가능한 김치 문화 축제로 자리 잡고 있다. 이번 행사는 김치산업의 경쟁력 제고와 국내 소비 활성화, 나아가 김치를 중심으로 한 한식 세계화에 기여하는 것을 목표로 한다."
서울특별시 강서구 마곡중앙로 143 (마곡동),,7797.0,A02,A0208,A02080600,3445385,15,20241216095126,20250404,20250406,http://tong.visitkorea.or.kr/cms/resource/15/3459615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3459615_image3_1.jpg,Type3,126.8254071964,37.5667792585,6,20241224164127,1,4,1577-3284,2025 대한민국 라면박람회,11,500,EV,EV03,EV030200,선택안함,선택안함,"라면기업관은 해외기업, 국내대표기업, 중소면류 기업이 대거 참여한다. 또한 B2B의 장도 마련되어 있어 해외 바이어 초청과 국내MD 상담회도 동시 진행된다. 조리판매관은 라면/라멘을 조리 판매하고 기타 식품 판매도 이루어진다. 또한 국내 최초 대형 체험형 라면박물관을 동시 개최하여 라면 문화를 총집합 할 예정이다."
서울특별시 종로구 대학로 57 (연건동),,3082.0,A02,A0208,A02081300,2563502,15,20181018000659,20250901,20250930,http://tong.visitkorea.or.kr/cms/resource/36/3499036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3499036_image3_1.jpg,Type3,127.0014686424,37.5766118212,6,20250619173107,1,23,070-7575-0980,2025 대한민국 미술축제,11,110,EV,EV03,EV030400,선택안함,선택안함,"‘2025 대한민국 미술축제‘는 12개의 비엔날레&아트페어 등 주요 도시에서 열리는 미술행사를 통합 · 연계 · 홍보하는 대표 축제 브랜드입니다. 2025년 9월, 대한민국 전역에서 펼쳐지는 미술축제에 함께하세요!"
서울특별시 서초구 강남대로 27 (양재동),,6774.0,A02,A0208,A02080600,2769990,15,20211108234401,20251114,20251116,http://tong.visitkorea.or.kr/cms/resource/72/3550272_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3550272_image3_1.jpg,Type3,127.0407514903,37.467391878,6,20251023143000,1,15,02-6952-9498,2025 대한민국 우리술 대축제,11,650,EV,EV03,EV030200,선택안함,선택안함,"2025 대한민국 우리술대축제는 전통주의 가치와 다양성을 널리 알리고 국내외 소비자와의 소통을 강화하기 위해 마련된 국내 최대 규모의 전통주 축제이다. 서울 양재동 aT센터 제1전시관에서 2025년 11월 14일부터 16일까지 3일간 개최되며, 전국 각지의 우수한 전통주를 한자리에서 만날 수 있다. 우리 전통술을 한 자리에서 마주하며 시음·체험·구매를 통해 전통주의 매력을 직접 경험할 수 있다. 또한 전통주를 활용한 다양한 프로그램과 이벤트가 진행되어 누구나 즐길 수 있는 문화 축제의 장을 제공하고자 한다."
서울특별시 서대문구 통일로 279-24 (현저동),,3732.0,A02,A0208,A02081300,3486315,15,20250410092614,20250413,20251115,http://tong.visitkorea.or.kr/cms/resource/14/3486314_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3486314_image3_1.jpg,Type3,126.954375729,37.5760388201,6,20251104174958,1,14,02-458-3315,2025 대한민국 임시정부기념관 토크콘서트,11,410,EV,EV03,EV030400,선택안함,선택안함,"4월 국립대한민국임시정부기념관에서 대한민국임시정부수립기념일 계기로 토크콘서트가 열렸고, 5월 전주국제영화제 현장에서 '영화와 임시정부' 대한 이야기 공연을 개최했다. 8월에는 광복 80주년 광복절을 계기로 진행되고, 10월에는 1910부터 1945년까지 타임라인을 알아보는 토크콘서트가 열린다. 2025년 마지막 토크콘서트는 11월 15일 토요일 오후 2시 국립대한민국임시정부기념관 B1 의정원홀에서 11월 17일 순국선열의 날을 계기로 <임정의 열두 달>이라는 주제를 가지고 진행된다. 이번 토크콘서트에서는 역사학자 김재원 교수와 이영 역사크리에이터가 출연해 임시정부의 주요한 순간들을 12개월 이야기로 풀어내 역사의 의미와 현재의 교훈을 같이 나누게 된다. 출연진과 대담 및 토크콘서트 외에 주제에 맞는 사전이벤트와 공연, 부대행사를 열고, 기념품을 제공한다."
서울특별시 동작구 여의대방로20길 35 (신대방동),,7062.0,A02,A0208,A02080600,2488793,15,20170405000608,20250530,20250531,http://tong.visitkorea.or.kr/cms/resource/47/3493147_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/3493147_image3_1.png,Type3,126.9186590718,37.4941643613,6,20250527155204,1,12,02-6358-7775,2025 도시농업박람회,11,590,EV,EV03,EV030200,선택안함,선택안함,"2025년 서울도시농업 박람회는 '함께 심는 오늘, 가치 있는 내일' 이라는 슬로건 주제를 가지고 05월 30일~31일 이틀간 보라매공원다목적운동장에서 열린다. 개막식 행사와 주제관 전시가 있으며, 주제관은 5가지의 존으로 도시농업팜, 오색토마토팜, 그로우팜, 체험팜(VR체험)으로 조성하였다. 5가지 존에서는 사이니지를 통해 기후 위기로 인한 농업의 위기를 다룬이야기를 전달하며, 일상과 경제에 미치는 영향을 담은 이야기를 전한다. 순차적으로 관람하면서 방문객에게 도시농업의 가치와 필요성을 전하고, 도시농업의 매력과 확산되어 가는 도시농업박람회를 소개하려고 한다."
서울특별시 동작구 노들로 688 (노량진동),,6900.0,A02,A0208,A02081300,3390190,15,20241017135604,20250607,20250607,http://tong.visitkorea.or.kr/cms/resource/75/3490875_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/75/3490875_image3_1.png,Type3,126.94017318,37.5154094998,6,20250514112928,1,12,02-845-0924,2025 동작 미래과학페스티벌 X 제3회 동작 청소년의 날 축제,11,590,EV,EV03,EV030400,선택안함,선택안함,"2025 동작 미래과학페스티벌 X 제3회 동작 청소년의 날 축제는 청소년과 지역 주민들에게 미래 기술을 체험하고 다양한 놀이와 활동을 제공하는 행사이다. 이번 행사는 노량진 축구장에서 진행되며, **휴머노이드 로봇(타이탄, 4족 보행)**과 키자니아 미래 직업 체험, 미래과학 체험을 포함한 다양한 프로그램을 체험할 수 있다. 또한, 대형 에어바운스, 대형 미로, 오락 게임 등 흥미로운 체험 활동이 제공된다."
"서울특별시 성북구 삼양로 41 (길음동, 한우리타운)",,2725.0,A02,A0208,A02081300,3373104,15,20240925101405,20251025,20251025,http://tong.visitkorea.or.kr/cms/resource/41/3546641_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/41/3546641_image3_1.png,Type3,127.0235991006,37.6068170413,6,20251023143000,1,17,010-3922-2021,2025 두근두근 별길마켓,11,290,EV,EV03,EV030400,선택안함,선택안함,"<2025 두근두근 별길마켓>은 청년창업가게와 주민, 지역가게 및 단체가 한데 모여 만드는 특별한 문화마켓이다. 이번 행사는 개막식을 시작으로 삼양로에 위치한 지역가게와 주민커뮤니티가 함께하는 레스웨이스트마켓, 청년들의 반짝이는 아이디어가 돋보이는 청년창업마켓과 예술가들의 작품과 굿즈를 볼 수 있는 아트마켓을 선보인다. 지역예술가·단체의 재즈밴드, 댄스, 마술 등으로 구성된 다채로운 공연도 함께 펼쳐지며 즐거움과 여유를 만나볼 수 있다. <2025 두근두근 별길마켓>은 4호선 길음역 7번 출구부터 미아초등학교까지의 거리 일대를 ‘가족과 함께 걷고 싶은 거리’, 문화로 숨 쉬는 거리‘로 주민과 함께 만들어가는 행사로 진행된다."
서울특별시 성동구 성수이로20길 57 (성수동2가),,4787.0,A02,A0208,A02081300,3558030,15,20251028181059,20251031,20251101,http://tong.visitkorea.or.kr/cms/resource/29/3558029_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3558029_image3_1.jpg,Type3,127.062944581,37.5419613969,6,20251028181111,1,16,070-7841-7694,2025 문화가 있는 날 청춘마이크 10년 기념행사,11,200,EV,EV03,EV030400,선택안함,선택안함,"'문화가 있는 날 청춘마이크'가 10년을 맞이했다. 지난 10년간 청춘마이크는 지역 곳곳 일상 공간에서 청년 예술가들의 공연으로 국민에게 특별한 문화의 순간을 선사해왔다. 이를 기념해 10월 31일(금)부터 11월 1일(토)까지 성수 SPACE S1에서 다양한 프로그램이 펼쳐진다. 행사 기간, 청춘마이크 청년예술가들의 공연과 10년의 발자취를 담은 전시와 체험 프로그램이 준비되어 있다. 청춘마이크가 걸어온 길을 함께 돌아보고, 앞으로의 새로운 여정을 함께 그려보는 행사로 초대한다."
서울특별시 중구 을지로 지하12 (을지로1가),,4533.0,A02,A0208,A02081300,2598331,15,20190420005447,20250507,20251130,http://tong.visitkorea.or.kr/cms/resource/02/3484702_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3484702_image3_1.jpg,Type3,126.9787960237,37.5655015943,6,20250331175905,1,24,070-5080-0646,2025 문화가 흐르는 서울광장,11,140,EV,EV03,EV030400,선택안함,선택안함,"일상에 쉼표가 필요한 시민들을 위한 문화예술 공연<2025 문화가 흐르는 서울광장>이 올해 5월부터 11월까지 약 7개월 간 서울광장에서 진행된다. 대중가요부터 클래식, 발레, EDM까지 다양한 장르의 공연이 매월 테마에 맞게 진행될 예정이다. 공연 일정 및 출연진 등 자세한 내용은 홈페이지와 인스타그램을 통해 공지될 예정이다"
서울특별시 강남구 영동대로 513 (삼성동),,6164.0,A02,A0208,A02080600,2387785,15,20160614024034,20250717,20250720,http://tong.visitkorea.or.kr/cms/resource/49/3500649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3500649_image3_1.jpg,Type3,127.059217995,37.5119175967,6,20250625163509,1,1,070-8611-9803,2025 보드게임콘,11,680,EV,EV03,EV030200,선택안함,선택안함,"‘2025 보드게임콘’은 문화체육관광부와 한국콘텐츠진흥원이 주최하고 (사)한국보드게임산업협회가 주관하는 전시회다. 남녀노소 누구나 쉽고 재미있게 즐길 수 있는 보드게임을 직접 체험해 볼 수 있으며, 보드게임 대회,  작가존 등 보드게임 관련 다채로운 프로그램을 제공하는 보드게임 전문 전시회로 참관객 여려분의 많은 사랑을 받고 있다."
서울특별시 강남구 남부순환로 3104 (대치동),,6287.0,A02,A0208,A02080600,2410727,15,20160907010135,20251025,20251026,http://tong.visitkorea.or.kr/cms/resource/14/3534514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3534514_image3_1.jpg,Type3,127.0707673919,37.4960890861,6,20250910140736,1,1,070-8611-9803,2025 보드게임페스타(세텍),11,680,EV,EV03,EV030200,선택안함,선택안함,"‘보드게임페스타’는 서울시 후원, 서울산업진흥원과 (사)한국보드게임산업협회가 공동 주관하는 보드게임 체험 박람회로 2015년부터 '서울보드게임페스타'로 개최하였으며, 2022년부터는 '보드게임페스타'라는 명칭으로 (사)한국보드게임산업협회에서 행사를 주최, 주관하게 되었다. 세계적인 가족 놀이 문화이자 교육 문화인 보드게임을 널리 알리기 위해 마련한 축제형 보드게임 체험 행사로 관람객에게 보드게임 체험, 보드게임대회 및 이벤트를 제공하여 보드게임만의 즐거움을 알리고 있다.  한국콘텐츠진흥원의 지원으로 개최되는 보드게임콘과 함께 보드게임체험행사를 대표하는 콘텐츠로 대중들에게 널리 알려져 있으며, 보드게임산업의 활성화를 위하여 매년 2회 이상의 행사를 개최하는 것을 목표로 지속적인 행사를 계획하고 있다."
서울특별시 중구 을지로 지하12 (을지로1가),,4533.0,A02,A0208,A02081300,3506466,15,20250715141255,20250916,20250917,http://tong.visitkorea.or.kr/cms/resource/65/3506465_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/65/3506465_image3_1.png,Type3,126.9787960237,37.5655015943,6,20250718090000,1,24,02-6747-7511,2025 서울 파크골프 대축제,11,140,EV,EV03,EV030400,선택안함,선택안함,"2025 서울 파크골프 대축제는 최근 급부상하고 있는 파크골프의 인지도 및 문화 확산을 위한 행사이다. 다양한 파크골프 체험 프로그램이 준비되어 있으며 기업 홍보관 및 부스 체험 프로그램을 통해 방문객이 직접 기업의 제품을 보고 체험할 수 있다. 또한, 유동인구가 높은 서울시청 앞의 서울광장에서 열리기 때문에 방문한 많은 시민들에게 강연과 공연을 통해 자연 친화적이고 활기찬 분위기 속에서 힐링할 수 있는 기회를 제공하고 행사에 참가한 기업에게는 파크골프 동호인에게 제품과 서비스를 직접 홍보할 수 있는 기회를 제공한다. 특히 현장 부스를 통해 실시간으로 핵심 소비자 타겟층과 직접적으로 소통함으로써 기업의 브랜드 인지도를 강화하여 파크골프 연관 산업과 국내 기업 활성화에도 이바지하는 행사이다."
서울특별시 동작구 여의대방로20길 33 (신대방동),,7062.0,A02,A0208,A02080600,2787200,15,20211207185552,20250522,20251102,http://tong.visitkorea.or.kr/cms/resource/16/3484816_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/3484816_image3_1.png,Type3,126.9195061947,37.4949448412,6,20251023143000,1,12,02-521-4626,2025 서울국제정원박람회,11,590,EV,EV03,EV030200,선택안함,선택안함,"'정원도시 서울'의 대표 글로벌 정원축제 '서울국제정원박람회'가 2025년에는 5월 22일부터 10월 20일까지 보라매공원에서 'Seoul, Green Soul'이라는 주제로 펼쳐진다. 국내외 전문가부터 여러 기업, 기관, 지자체, 그리고 정원을 사랑하는 시민들의 참여로 100여 개의 정원이 조성되며, 지친 마음을 치유하고 소중한 사람과 행복한 추억을 남길 수 있는 다양한 정원 콘텐츠도 만나볼 수 있다."
서울특별시 중구 을지로 281 (을지로7가),,4566.0,A02,A0208,A02081300,2832761,15,20220804184405,20250828,20250830,http://tong.visitkorea.or.kr/cms/resource/70/3486770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3486770_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20250415095743,1,24,02-550-2645,2025 서울뷰티위크,11,140,EV,EV03,EV030400,선택안함,선택안함,"오는 8월 28일부터 30일까지 동대문 디자인플라자(DDP)에서 ‘2025 서울뷰티위크’가 개최된다. 서울뷰티위크는 서울특별시가 주최하는 유일무이한 뷰티박람회로, 올해 4회차를 맞이하고 있다. 연간 5만명 이상의 참관객이 찾는 ‘2025 서울뷰티위크’에서는 글로벌 뷰티 트렌드를 이끄는 K-뷰티의 현주소를 체험할 수 있고, 산업계 전문가들과 교류를 통해 비즈니스 기회를 넓힐 수 있다."
